-119.244	48.255
-106.253	42.687
-92.333	44.543
-78.414	48.255
-66.35	52.894
-56.142	57.534
-46.863	61.246
-45.007	50.11
-46.863	38.975
-50.574	29.695
-51.502	20.415
-54.286	4.64
-51.502	-8.352
-41.295	-15.776
-30.159	-16.703
-20.879	-17.631
-12.528	-25.983
-1.392	-30.623
6.96	-30.623
13.456	-25.055
19.951	-17.631
25.519	-11.136
32.943	-8.352
41.295	-9.28
48.719	-15.776
-114.604	-177.243
-109.965	-167.035
-101.613	-158.683
-93.261	-149.403
-83.981	-141.98
-74.702	-133.628
-66.35	-126.204
-58.926	-119.708
-52.43	-114.14
-44.079	-107.645
-34.799	-101.149
-28.303	-91.869
-20.879	-84.445
-14.384	-79.806
-6.032	-73.31
1.392	-66.814
8.816	-60.318
16.24	-53.822
23.663	-48.255
32.943	-40.831
40.367	-35.263
45.007	-25.983
-113.677	-190.234
-105.325	-194.874
-96.973	-192.09
-88.621	-186.522
-80.27	-180.026
-70.99	-173.531
-63.566	-167.035
-55.214	-161.467
-45.935	-153.115
-36.655	-146.62
-30.159	-141.052
-20.879	-132.7
-10.672	-125.276
-2.32	-117.852
6.96	-111.357
14.384	-105.789
21.807	-99.293
30.159	-93.725
38.511	-89.085
40.367	-101.149
39.439	-114.14
40.367	-128.06
37.583	-137.34
33.871	-150.331
28.303	-163.323
25.519	-173.531
22.735	-187.45
19.023	-201.37
16.24	-212.505
13.456	-222.713
14.384	-232.921
19.951	-241.273
29.231	-242.201
37.583	-234.777
42.223	-224.569
46.863	-214.361
50.574	-201.37
53.358	-189.306
57.07	-180.026
60.782	-170.747
64.494	-161.467
66.35	-153.115
70.99	-142.908
72.846	-130.844
76.558	-118.78
78.414	-104.861
78.414	-93.725
79.342	-78.878
81.198	-65.886
81.198	-56.606
84.909	-45.471
93.261	-38.047
99.757	-25.983
102.541	-13.92
100.685	-2.784
100.685	9.28
102.541	23.199
103.469	35.263
103.469	47.327
105.325	63.102
107.181	75.166
108.109	86.301
108.109	96.509
108.109	107.645
108.109	119.708
108.109	130.844
109.965	144.764
116.46	153.115
122.028	162.395
123.884	175.387
122.028	183.738
118.316	193.946
109.965	198.586
106.253	209.722
101.613	217.145
-124.812	56.606
-122.956	68.67
-113.677	76.094
-101.613	83.517
-93.261	89.085
-84.909	93.725
-75.63	100.221
-67.278	105.789
-57.998	109.501
-47.791	115.996
-38.511	123.42
-30.159	129.916
-23.663	136.412
-16.24	146.62
-7.888	150.331
0.464	154.971
8.816	159.611
19.951	165.179
28.303	172.603
36.655	177.243
39.439	190.234
37.583	203.226
44.079	209.722
51.502	217.145
60.782	221.785
70.99	224.569
83.053	226.425
92.333	225.497
-8.816	80.734
-1.392	85.373
6.96	88.157
13.456	92.797
21.807	97.437
30.159	103.933
-3.248	74.238
5.104	75.166
13.456	73.31
14.384	59.39
2.32	57.534
-5.104	56.606
-15.312	51.966
-18.095	40.831
-18.095	30.623
-18.095	22.271
-11.6	18.559
-2.32	19.487
8.816	22.271
18.095	26.911
24.591	36.191
30.159	43.615
33.871	52.894
33.871	62.174
33.871	73.31
34.799	82.589
35.727	90.941
35.727	100.221
