-252.872	-203.226
-261.224	-198.586
-267.72	-189.306
-270.504	-178.171
-273.288	-167.035
-275.144	-156.827
-275.144	-145.692
-274.216	-136.412
-269.576	-125.276
-266.792	-115.068
-263.08	-105.789
-258.44	-95.581
-253.8	-86.301
-249.16	-76.094
-244.52	-65.886
-239.881	-57.534
-234.313	-49.182
-231.529	-40.831
-226.889	-33.407
-222.249	-24.127
-215.753	-14.848
-208.33	-5.568
-202.762	2.784
-196.266	12.064
-191.626	20.415
-185.13	28.767
-179.562	39.903
-173.995	47.327
-168.427	53.822
-161.931	64.03
-154.507	71.454
-147.083	78.878
-138.732	80.734
-133.164	88.157
-126.668	92.797
-116.46	97.437
-103.469	103.005
-91.405	107.645
-80.27	111.357
-70.99	115.068
-59.854	118.78
-51.502	119.708
-42.223	122.492
-32.943	125.276
-33.871	133.628
-38.511	141.052
-44.079	149.403
-49.646	154.971
-57.07	161.467
-64.494	166.107
-72.846	169.819
-82.125	174.459
-88.621	182.81
-91.405	193.018
-89.549	202.298
-81.198	210.65
-70.062	215.289
-58.926	219.929
-45.007	222.713
-32.015	224.569
-19.951	225.497
-6.96	228.281
7.888	227.353
19.951	225.497
33.871	225.497
45.007	225.497
57.998	222.713
69.134	219.001
80.27	213.433
91.405	207.866
98.829	196.73
97.901	184.666
93.261	177.243
86.765	170.747
78.414	164.251
67.278	158.683
56.142	154.043
46.863	147.547
42.223	140.124
39.439	128.06
50.574	126.204
60.782	123.42
70.99	119.708
83.053	115.068
95.117	113.213
102.541	109.501
113.677	106.717
122.028	102.077
130.38	98.365
140.588	93.725
149.867	88.157
159.147	80.734
169.355	72.382
176.779	64.03
183.274	55.678
190.698	49.182
196.266	39.903
201.834	30.623
210.186	22.271
216.681	13.92
222.249	3.712
226.889	-6.496
234.313	-16.703
238.953	-25.983
243.593	-35.263
248.232	-45.471
253.8	-54.75
259.368	-64.958
264.008	-76.094
265.864	-89.085
271.432	-102.077
273.288	-115.068
275.144	-127.132
277	-140.124
278.855	-154.043
278.855	-165.179
277	-181.882
273.288	-194.874
267.72	-203.226
258.44	-211.578
246.376	-213.433
235.241	-213.433
225.961	-211.578
218.537	-207.866
212.969	-203.226
207.402	-194.874
201.834	-188.378
194.41	-182.81
188.842	-172.603
186.058	-164.251
181.418	-155.899
178.635	-147.547
174.923	-137.34
170.283	-126.204
168.427	-117.852
164.715	-105.789
161.003	-93.725
160.075	-81.661
156.363	-71.454
-244.52	-206.01
-235.241	-206.01
-225.033	-204.154
-216.681	-200.442
-208.33	-194.874
-201.834	-188.378
-196.266	-180.954
-189.77	-173.531
-184.202	-167.035
-178.635	-159.611
-174.923	-151.259
-171.211	-142.908
-168.427	-135.484
-164.715	-127.132
-161.003	-117.852
-158.219	-107.645
-155.435	-97.437
-150.795	-87.229
-148.011	-77.95
-145.228	-70.526
-137.804	-70.526
-128.524	-70.526
-118.316	-70.526
-108.109	-71.454
-96.973	-71.454
-86.765	-73.31
-74.702	-73.31
-61.71	-72.382
-49.646	-74.238
-40.367	-74.238
-31.087	-74.238
-22.735	-73.31
-12.528	-74.238
-3.248	-74.238
6.032	-73.31
16.24	-73.31
27.375	-73.31
39.439	-74.238
49.646	-75.166
58.926	-73.31
68.206	-73.31
77.486	-74.238
87.693	-74.238
97.901	-73.31
106.253	-73.31
115.532	-73.31
125.74	-73.31
135.948	-73.31
145.228	-72.382
-229.673	-167.963
-233.385	-159.611
-235.241	-152.187
-236.169	-143.836
-236.169	-135.484
-234.313	-128.06
-233.385	-120.636
-231.529	-113.213
-228.745	-105.789
-225.033	-98.365
-223.177	-90.013
-218.537	-82.589
-213.897	-74.238
-209.258	-65.886
-205.546	-58.462
-201.834	-51.966
-197.194	-43.615
-192.554	-36.191
-187.914	-28.767
-182.346	-21.343
-177.707	-13.92
-173.067	-7.424
-168.427	-1.856
-161.931	5.568
-156.363	6.496
-157.291	-1.856
-168.427	-34.335
-165.643	-25.983
-162.859	-19.487
-222.249	-171.675
-214.825	-171.675
-208.33	-167.035
-202.762	-161.467
-199.978	-154.043
-198.122	-145.692
-196.266	-139.196
-193.482	-131.772
-191.626	-124.348
-189.77	-115.996
-186.986	-108.573
-185.13	-100.221
-182.346	-91.869
-180.49	-83.517
-178.635	-74.238
-175.851	-67.742
-174.923	-58.462
-173.067	-50.11
-172.139	-41.759
-159.147	-11.136
165.643	18.559
163.787	9.28
175.851	13.92
169.355	0
173.995	-8.352
177.707	-18.559
180.49	-26.911
184.202	-37.119
186.986	-46.399
189.77	-57.534
192.554	-67.742
182.346	6.496
186.986	-3.712
193.482	-12.992
199.978	-22.271
203.69	-30.623
209.258	-38.047
214.825	-47.327
218.537	-55.678
223.177	-65.886
227.817	-75.166
193.482	-77.95
194.41	-89.085
195.338	-100.221
196.266	-113.213
199.05	-124.348
201.834	-133.628
204.618	-143.836
209.258	-153.115
212.969	-161.467
215.753	-169.819
218.537	-178.171
224.105	-182.81
229.673	-180.026
236.169	-172.603
238.953	-166.107
241.737	-158.683
241.737	-151.259
240.809	-141.98
239.881	-133.628
238.025	-123.42
238.025	-115.068
236.169	-107.645
233.385	-99.293
230.601	-91.869
227.817	-83.517
