-126	-386
-110	-386
-94	-386
-81	-385
-63	-385
-50	-386
-35	-386
-128	-372
-128	-359
-128	-344
-129	-330
-129	-314
-129	-297
-144	-291
-157	-284
-173	-273
-186	-265
-201	-258
-215	-249
-228	-237
-241	-223
-252	-211
-264	-200
-275	-187
-286	-174
-298	-160
-306	-147
-314	-130
-327	-111
-337	-88
-342	-66
-348	-41
-355	-19
-358	6
-361	32
-361	56
-359	79
-356	101
-353	123
-348	145
-342	166
-332	187
-322	207
-316	226
-303	244
-291	262
-278	275
-267	291
-251	307
-235	320
-218	335
-201	348
-181	359
-162	369
-139	380
-118	388
-97	393
-76	398
-55	403
-35	405
-13	406
10	406
36	406
56	403
75	400
96	395
116	388
137	382
158	374
176	362
195	351
214	341
229	328
245	312
261	296
278	278
292	260
305	239
57	-385
77	-385
94	-383
111	-383
128	-383
145	-385
146	-367
145	-348
145	-331
145	-312
145	-294
159	-284
177	-276
195	-265
218	-252
234	-239
250	-226
265	-210
279	-195
294	-177
305	-160
318	-140
328	-122
338	-103
344	-80
352	-62
357	-41
362	-19
364	6
365	27
365	50
365	69
362	90
359	111
352	135
346	157
338	178
330	199
318	220
-34	-370
-35	-352
-37	-333
-37	-314
-37	-296
-38	-276
-37	-254
-38	-237
-38	-218
56	-364
54	-344
54	-331
54	-312
54	-296
52	-278
52	-260
52	-241
51	-221
65	-211
85	-207
103	-198
124	-189
143	-179
159	-166
172	-155
187	-142
200	-127
213	-111
224	-96
231	-78
240	-66
248	-49
253	-28
258	-7
263	12
263	35
263	59
261	82
257	103
248	126
242	145
234	163
224	181
214	194
203	210
187	225
171	242
154	257
137	265
119	277
94	286
72	294
49	299
26	302
4	302
-17	302
-45	299
-69	291
-56	-213
-77	-205
-98	-198
-121	-187
-139	-174
-162	-160
-178	-145
-194	-129
-204	-113
-217	-96
-227	-75
-236	-54
-246	-31
-251	-4
-254	22
-256	48
-254	71
-249	92
-246	113
-238	134
-228	155
-217	176
-207	192
-194	210
-179	226
-167	239
-150	251
-132	264
-110	275
-92	283
-102	-349
-90	-362
-76	-364
-64	-356
-61	-346
-102	-335
-94	-323
-81	-320
-66	-322
-60	-335
88	-356
103	-361
116	-356
122	-343
119	-330
80	-346
78	-333
85	-323
98	-315
112	-318
