27.81579	353.83158
32.03846	325.87821
42.5	384.28922
45.9375	416.71042
49.14706	284.30588
61.85294	435.69608
65.34211	258.21491
81.22222	466.22222
107.375	234.67917
109.8125	481.68125
146.65789	357.47368
147	225.0625
149.33333	497.38426
154.02941	313.92941
155.03333	387.76111
172.02941	226.80882
173.25	407.88021
181.85294	503.71078
195.78571	305.31667
199.22222	246.28241
202.22222	389.22222
206.76667	350.63556
211.16667	488.65093
224.66667	258.84259
249.43333	477.63333
266.9375	278.74792
283.20588	479.52941
287.07895	298.37719
308.34211	472.03509
313.22222	291.21296
334	671.29688
342.1875	493.36563
344.0625	266.96771
344.5	637.56373
344.7	731.83889
346	696.32292
350.9375	762.0625
356.625	596.77292
359.5	806.67187
361.3	524
369.22222	239.17593
368.71429	556.7119
378.14706	843.83235
391.5	225.18627
401.76667	886.14444
413.27778	199.40741
422.85714	911.55357
438.14706	185.9098
446	917.30208
457.95	160.94167
482.1875	143.06875
483.78571	909.4619
487.9375	766.71875
496.02941	798.66569
504.86842	736.53509
505	887.61979
511	127.52778
512.6875	822.34375
514.5	851.66667
518.85714	712.23214
533.97059	111.98529
543.14706	700.76765
562.5	94.11275
564	671.20833
571.23333	549.10333
573.02941	620.15686
576.66667	591.16667
588.23333	70.72444
610.66667	555.99074
623.77778	61.10926
649.0625	553.28021
650.65789	50.51316
672.8125	564.07813
688.81579	44.02895
712.375	564.53958
734.3	41.6
735.07895	556.49123
759.33333	553.35278
765.14706	37.61569
792.83333	45.75463
806.625	551.03125
818.125	51.5
832.56667	545.86889
849.38889	63.52315
854.55882	534.61765
873.5	75.03431
879.5	539.65686
907.5	89.03333
907.61765	529.70098
919.56667	554.30556
929.5	610.76042
942.26471	640.12059
945.85714	112.6381
959.36667	668.26667
969.5	136.71875
986.5625	694.30729
1001.5625	168.22396
1013.83333	727.91204
1033.34211	185.75
1037	749.43519
1050.5	209.22745
1060.875	774.41771
1064.65789	239.47368
1074.5	432.53125
1079.1	798.09444
1083.45	403.85
1086.14706	455.51961
1090.625	270.82083
1094.76667	378.61
1098.34211	497.84035
1102.9375	296.4875
1104.02941	802.6451
1109.36667	330.48333
1112.02941	361.35294
1115.8125	522.71667
1133	545.47917
1146	800.60833
1158.79412	597.38039
1169.61765	756.52941
1173.32353	651.44608
1178.23333	716.99778
1178.8	676.91667
1176.9	685.1
