-340	-62
-356	-63
-355	-71
-349	-78
-345	-86
-343	-94
-338	-100
-334	-108
-330	-115
-327	-122
-324	-129
-319	-137
-316	-144
-312	-150
-309	-158
-338	-70
-334	-80
-329	-88
-326	-95
-323	-103
-319	-109
-316	-118
-311	-126
-309	-130
-305	-136
-301	-144
-298	-153
-293	-160
-282	-160
-273	-160
-265	-160
-257	-160
-246	-160
-235	-160
-224	-159
-214	-159
-199	-159
-189	-159
-176	-159
-167	-159
-157	-159
-145	-159
-134	-156
-129	-148
-127	-140
-129	-128
-129	-117
-129	-108
-129	-100
-127	-90
-129	-80
-129	-67
-333	-62
-320	-62
-308	-61
-293	-61
-278	-62
-262	-62
-250	-62
-235	-61
-222	-63
-208	-63
-191	-63
-177	-63
-164	-63
-154	-63
-139	-62
-425	-63
-417	-61
-409	-61
-397	-62
-386	-62
-375	-63
-365	-63
-421	-71
-414	-78
-409	-86
-405	-95
-399	-104
-391	-112
-384	-122
-377	-135
-372	-145
-365	-153
-357	-157
-348	-158
-340	-160
-329	-160
-319	-162
-81	-158
-90	-149
-94	-137
-94	-122
-95	-106
-96	-86
-94	-73
-85	-63
-75	-62
-60	-62
-44	-60
-29	-60
-13	-60
4	-60
17	-60
30	-60
44	-70
43	-147
44	-131
44	-117
44	-104
45	-89
-64	-160
-51	-159
-41	-159
-23	-159
-10	-159
4	-157
19	-158
32	-157
79	-154
91	-158
101	-158
111	-158
125	-157
138	-157
152	-157
167	-157
185	-159
195	-155
201	-143
202	-131
202	-120
202	-109
204	-94
203	-84
201	-72
189	-64
87	-62
102	-62
115	-62
128	-62
141	-63
153	-63
167	-63
180	-62
73	-144
71	-132
70	-120
71	-104
71	-92
71	-80
74	-70
229	-153
229	-138
228	-126
229	-112
230	-102
230	-92
230	-80
236	-69
248	-63
263	-60
275	-60
286	-61
296	-61
309	-61
322	-61
334	-63
345	-64
245	-157
257	-159
271	-160
285	-160
302	-159
313	-159
324	-158
337	-158
348	-150
350	-139
350	-128
350	-116
350	-103
350	-85
352	-72
-393	-157
-401	-164
-395	-173
-384	-181
-368	-186
-349	-193
-330	-195
-311	-196
-288	-195
-266	-195
-240	-195
-219	-196
-197	-197
-179	-197
-154	-196
-134	-196
-111	-196
-92	-196
-69	-199
-47	-199
-22	-199
6	-199
28	-199
47	-199
71	-199
97	-199
126	-197
152	-199
175	-200
195	-200
219	-200
245	-199
268	-200
294	-200
313	-200
331	-201
350	-201
367	-199
387	-195
410	-191
429	-189
448	-184
465	-177
478	-169
470	-162
476	-154
480	-140
480	-128
482	-118
482	-109
481	-97
481	-82
482	-70
482	-58
484	-49
488	-39
485	-28
485	-18
486	-7
484	8
484	21
484	39
485	53
485	69
493	76
496	88
495	100
496	112
495	124
486	130
484	142
484	155
485	170
482	186
477	199
-401	-147
-408	-136
-417	-125
-425	-115
-432	-104
-440	-90
-446	-79
-453	-69
-460	-58
-466	-48
-477	-41
-483	-28
-482	-15
-478	-4
-475	9
-475	22
-475	37
-476	49
-477	66
-477	79
-478	94
-479	110
-479	125
-479	144
-479	158
-481	170
-482	186
-479	203
-464	210
-453	210
-439	210
-421	210
-402	210
-385	207
-376	195
-367	177
-362	161
-353	148
-336	138
-317	129
-305	123
-288	121
-273	121
-257	122
-242	123
-226	124
-208	128
-197	136
-183	147
-172	160
-168	175
-162	190
-155	199
-143	208
-126	208
-113	207
-98	207
-81	207
-66	207
-47	206
-28	206
-9	204
14	205
33	205
58	207
80	207
101	207
120	207
144	208
165	210
186	207
203	207
217	206
223	196
234	184
240	174
254	165
274	159
299	159
332	160
355	160
375	160
391	159
410	164
419	177
428	188
438	201
450	206
463	206
