-149	-299
-128	-302
-105	-304
-85	-304
-85	-281
-85	-255
-66	-252
-45	-254
-42	-275
-21	-278
4	-278
34	-278
54	-278
73	-280
78	-260
98	-257
119	-257
120	-278
119	-302
141	-304
161	-304
184	-305
184	-286
182	-263
-150	-278
-150	-255
-154	-232
-160	-207
-163	-185
-167	-163
-170	-142
-173	-121
-176	-103
-179	-83
-178	-64
-178	-43
-179	-22
-179	3
-178	27
-178	50
-178	74
-165	92
-145	97
-126	97
-102	97
-81	95
-55	95
-34	95
-9	93
17	93
41	95
64	93
85	95
107	95
132	93
159	93
182	93
201	90
218	77
218	54
218	32
218	11
216	-12
216	-31
219	-59
214	-85
185	-245
192	-221
195	-200
200	-176
203	-155
206	-134
210	-114
-152	-352
-129	-352
-108	-354
-87	-352
-87	-374
-87	-396
-66	-399
-45	-399
-43	-377
-21	-377
0	-377
25	-378
51	-377
75	-378
75	-401
93	-401
116	-401
119	-383
119	-367
120	-352
138	-352
156	-351
174	-352
185	-352
184	-401
182	-386
182	-372
-152	-399
-154	-378
-176	-422
-163	-411
-202	-425
-217	-411
-228	-393
-239	-375
-251	-356
-261	-338
-270	-325
-269	-309
-269	-291
-269	-276
-269	-255
-269	-237
-267	-220
-257	-207
-249	-195
-252	-179
-257	-160
-262	-138
-265	-111
-265	-83
-265	-62
-267	-41
-265	-22
-265	3
-267	27
-265	50
-264	74
-265	95
-265	121
-264	144
-285	144
-306	145
-319	152
-332	163
-345	178
-351	199
-350	220
-350	242
-350	262
-351	278
-351	298
-351	319
-351	338
-350	356
-353	375
-353	396
-346	418
-335	435
-317	435
-293	435
-272	435
-249	434
-227	434
-202	434
-181	434
-160	434
-137	432
-116	432
-95	432
-76	432
-53	432
-30	434
-4	435
17	434
38	434
60	432
85	435
109	434
135	432
159	432
185	431
206	431
231	431
253	431
276	431
300	431
320	431
339	431
362	431
381	426
389	403
305	142
325	142
349	144
367	153
383	170
389	192
389	218
389	241
389	259
391	281
389	301
391	320
389	345
393	374
282	-198
287	-179
292	-161
292	-143
295	-122
300	-100
302	-80
302	-59
302	-31
302	-9
302	16
302	38
304	63
305	85
304	103
302	121
197	-414
213	-427
232	-425
250	-416
260	-396
271	-377
282	-356
299	-331
302	-314
300	-296
300	-276
300	-257
304	-239
300	-223
-277	238
-261	231
-243	228
-220	230
-194	241
-179	257
-175	281
-183	302
-192	320
-210	332
-230	335
-254	335
-277	328
-293	317
-303	296
-303	268
-293	247
218	267
227	244
247	231
218	293
227	312
245	325
271	333
292	330
315	327
334	311
346	285
342	260
326	239
305	228
273	225
