-233	-20
-221	-45
-206	-69
-190	-88
-173	-111
-150	-126
-128	-140
-101	-151
-76	-159
-55	-163
-242	3
-254	30
-260	57
-260	82
-260	109
-254	136
-248	161
-235	184
-225	205
-213	221
-198	242
-182	255
-167	271
-150	284
-132	296
-109	309
-88	319
-63	325
-36	330
-11	332
6	332
28	330
53	325
78	317
99	309
122	300
145	282
163	267
182	253
-32	-171
-3	-173
22	-171
45	-167
70	-159
93	-148
114	-142
132	-130
145	-121
170	-99
155	-113
184	-88
193	-72
203	-55
215	-34
226	-17
236	9
197	232
207	213
217	194
230	174
234	149
240	130
245	109
245	80
247	51
240	24
-314	-242
-315	-223
-298	-254
-279	-263
-260	-275
-240	-283
-215	-292
-209	-273
-209	-252
-209	-234
-206	-209
-209	-182
-208	-155
-208	-132
-211	-111
-315	-205
-317	-182
-317	-165
-317	-146
-317	-121
-317	-101
-317	-80
-317	-61
-298	-67
-283	-74
-265	-80
-250	-86
-235	-96
-219	-99
203	-290
203	-265
203	-246
205	-227
203	-207
203	-192
201	-173
201	-155
203	-138
203	-121
201	-101
215	-96
232	-86
251	-76
265	-69
286	-57
307	-42
315	-232
311	-209
309	-190
311	-175
311	-157
311	-140
311	-121
311	-105
309	-88
309	-70
222	-283
234	-275
251	-267
271	-257
296	-244
-371	-67
-385	-67
-391	-55
-395	-40
-395	-20
-395	-5
-396	7
-398	20
-398	36
-389	47
-377	49
-369	-59
-369	-44
-369	-28
-371	-17
-371	3
-371	14
-373	28
361	-55
361	-36
361	-22
359	-3
359	14
359	34
359	57
373	61
384	55
384	37
386	22
386	7
386	-5
388	-20
373	-59
382	-57
388	-49
388	-40
-377	-259
-362	-267
-348	-281
-327	-290
-306	-304
-288	-313
-263	-325
-235	-338
-208	-348
-181	-354
-150	-364
-119	-369
-82	-373
-49	-375
-24	-377
1	-379
30	-379
60	-373
97	-367
128	-362
153	-356
182	-350
203	-340
232	-331
257	-319
278	-310
298	-296
321	-284
340	-271
357	-259
375	-248
375	-230
363	-227
363	-213
-381	-238
-369	-232
-371	-215
-369	-200
-369	-180
-371	-163
-371	-148
-371	-132
-369	-119
-371	-99
363	-192
363	-167
359	-146
361	-126
361	-107
361	-90
-385	-92
-396	-90
-406	-82
-412	-72
-420	-63
-420	-51
-420	-40
-421	-28
-421	-15
-421	-3
-421	9
-421	18
-421	34
-421	43
-420	57
-408	66
-398	68
-387	70
-377	70
361	80
371	82
382	86
394	82
400	70
402	55
405	41
405	26
405	14
405	-1
405	-17
405	-30
405	-44
402	-59
396	-70
386	-76
375	-82
-373	82
-375	95
-373	111
-375	128
-375	145
-375	163
-377	184
-377	203
-377	226
-377	244
-377	263
-377	280
-377	298
-377	313
-377	334
-377	352
-375	371
-373	386
-364	406
-352	421
-331	421
-304	423
-279	425
-250	425
-221	427
-186	427
-152	427
-117	427
-88	427
-53	425
-21	425
18	427
53	425
93	425
128	425
157	427
186	429
218	429
244	429
276	427
303	427
328	429
361	93
359	107
357	128
359	149
357	172
357	197
355	221
355	248
353	271
353	298
353	321
352	344
350	363
348	388
342	413
